img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/full_3488745AmericaFrontccc.png,Dishonored,PS3,shooter,Bethesda Softworks,Arkane Studios,7.3,1.56,0.72,0.04,0.54,0.26,2013-04-16,
/games/boxart/2325924ccc.jpg,Tom Clancy's Rainbow Six 3,XB,shooter,Ubisoft,Ubisoft Montreal / Red Storm Entertainment,7.3,1.55,0.91,0.0,0.57,0.07,2003-11-12,
/games/boxart/full_478982AmericaFrontccc.jpg,Guitar Hero 5,WII,misc,Activision,Vicarious Visions,8.9,1.5499999999999998,0.92,0.0,0.48,0.15,2009-09-01,
/games/boxart/full_1146184AmericaFrontccc.jpg,BioShock 2,PS3,shooter,2K Games,2K Marin,8.5,1.55,0.85,0.02,0.46,0.22,2010-02-09,
/games/boxart/2147544ccc.jpg,Stuntman,PS2,racing,Atari,Reflections Interactive,7.3,1.55,0.76,0.0,0.59,0.2,2002-06-23,
/games/boxart/6986704ccc.jpg,Spider-Man 2: Enter: Electro,PS,action,Activision,Vicarious Visions,7.3,1.55,0.57,0.02,0.87,0.09,2001-10-17,
/games/boxart/full_9784025AmericaFrontccc.jpg,Need for Speed: Most Wanted (2012),X360,racing,Electronic Arts,Criterion Games,8.5,1.54,0.62,0.01,0.79,0.12,2012-10-30,2018-12-19
/games/boxart/2264266ccc.jpg,Die Hard Trilogy,PS,shooter,Fox Interactive,Probe Entertainment Limited,8.5,1.53,0.85,0.0,0.58,0.1,1996-08-31,
/games/boxart/full_3597823AmericaFrontccc.jpg,NBA 2K14,PS4,sports,2K Sports,Visual Concepts,7.3,1.54,0.91,0.01,0.35,0.27,2013-11-15,2018-01-05
/games/boxart/7795178ccc.jpg,Dark Cloud,PS2,role-playing,Sony Computer Entertainment,Level 5,8.2,1.54,0.83,0.08,0.44,0.19,2001-05-28,
/games/boxart/full_go-vacation_970AmericaFront.jpg,Go Vacation,WII,misc,Namco Bandai,Namco Bandai Games,7.0,1.54,0.42,0.33,0.66,0.13,2011-10-11,
/games/boxart/full_2010435AmericaFrontccc.jpg,MVP Baseball 2005,PS2,sports,Ea Sports,Ea Canada,7.3,1.54,1.26,0.0,0.07,0.21,2005-02-22,
/games/boxart/3244473ccc.jpg,Mortal Kombat 3,SNES,fighting,Williams Entertainment,Sculptured Software,7.3,1.53,1.19,0.0,0.29,0.05,1995-10-01,
/games/boxart/full_6250255AmericaFrontccc.jpg,Tiger Woods 99 PGA Tour Golf,PS,sports,Ea Sports,Ea Sports,7.3,1.53,0.85,0.0,0.58,0.1,1998-10-31,
/games/boxart/full_9012782AmericaFrontccc.jpg,Disney Infinity,X360,misc,Disney Interactive Studios,Unknown,7.3,1.54,1.04,0.0,0.35,0.15,2013-08-18,
/games/boxart/699250ccc.jpg,NFL GameDay 99,PS,sports,989 Studios,Red Line Studios,7.3,1.53,1.44,0.0,0.05,0.04,1998-07-31,
/games/boxart/full_4178291PALFrontccc.jpg,Pro Evolution Soccer 2013,PS3,sports,Konami Digital Entertainment,Konami,7.3,1.52,0.18,0.49,0.65,0.2,2012-09-25,2018-01-12
/games/boxart/full_5049583AmericaFrontccc.jpg,MySims Kingdom,WII,simulation,Electronic Arts,Ea Redwood Shores,7.3,1.5099999999999998,0.7,0.01,0.64,0.16,2008-10-28,
/games/boxart/9470479ccc.jpg,Super Monkey Ball 2,GC,puzzle,Sega,Amusement Vision,7.3,1.5200000000000002,1.11,0.06,0.31,0.04,2002-08-25,
/games/boxart/full_9530951AmericaFrontccc.jpg,Knockout Kings,PS,fighting,Ea Sports,Press Start Inc.,7.3,1.52,1.07,0.0,0.39,0.06,1998-10-31,
/games/boxart/full_fight-night-round-4_5AmericaFront.jpg,Fight Night Round 4,PS3,fighting,Ea Sports,Ea Canada,8.6,1.52,0.92,0.0,0.4,0.2,2009-06-23,
/games/boxart/4301673ccc.gif,Sonic Rivals 2,PSP,racing,Sega,Backbone Entertainment,6.4,1.5099999999999998,0.44,0.0,0.7,0.37,2007-11-13,
/games/boxart/5138994ccc.jpg,NASCAR 98,PS,racing,Ea Sports,Stormfront Studios,7.3,1.52,1.43,0.0,0.05,0.04,1997-01-01,
/games/boxart/full_9390152AmericaFrontccc.jpg,Forza Motorsport 7,XONE,racing,Microsoft Studios,Turn 10 Studios,8.9,1.52,0.58,0.01,0.81,0.12,2017-10-03,2018-01-12
/games/boxart/5263611ccc.jpg,NASCAR 99,PS,racing,Ea Sports,Stormfront Studios,7.3,1.53,1.45,0.0,0.04,0.04,1998-09-30,
/games/boxart/9669562ccc.jpg,Disney Fairies: Tinker Bell,DS,adventure,Disney Interactive Studios,Hyde,7.3,1.5199999999999998,0.85,0.01,0.51,0.15,2008-10-28,
/games/boxart/full_1086716AmericaFrontccc.jpg,Xevious,NES,shooter,Namco,Namco,7.3,1.52,0.18,1.27,0.06,0.01,1990-01-01,
/games/boxart/full_dead-space-2_77AmericaFront.jpg,Dead Space 2,X360,shooter,Electronic Arts,Visceral Games,9.1,1.5099999999999998,0.94,0.0,0.44,0.13,2011-01-25,
/games/boxart/1042782ccc.jpg,The Simpsons Skateboarding,PS2,sports,Electronic Arts,The Code Monkeys,7.3,1.53,0.36,0.0,0.9,0.27,2002-11-11,
/games/boxart/full_9198595AmericaFrontccc.jpg,NBA Live 2000,PS,sports,Ea Sports,Nufx,7.3,1.51,1.43,0.0,0.05,0.03,1999-10-31,
/games/boxart/2687535ccc.jpg,The Simpsons Game,PS2,platform,Electronic Arts,Ea Redwood Shores,7.3,1.5099999999999998,0.35,0.0,0.03,1.13,2007-10-30,
/games/boxart/8847209ccc.jpg,The Simpsons Game,DS,platform,Electronic Arts,Griptonite Games,7.3,1.51,0.56,0.0,0.78,0.17,2007-10-30,
/games/boxart/9911169ccc.jpg,Call of Duty 3,PS3,shooter,Activision,Treyarch,7.7,1.52,0.6,0.03,0.63,0.26,2006-11-15,
/games/boxart/full_3116282AmericaFrontccc.jpg,Call of Duty: Modern Warfare: Reflex Edition,WII,shooter,Activision,Treyarch,7.2,1.5099999999999998,0.94,0.0,0.43,0.14,2009-11-10,
/games/boxart/full_3229235AmericaFrontccc.jpg,Madden NFL 19,XONE,sports,Ea Sports,Ea Tiburon,7.3,1.51,1.33,0.0,0.02,0.16,2018-08-10,2018-02-27
/games/boxart/full_star-wars-the-force-unleashed-ii_2AmericaFront.jpg,Star Wars: The Force Unleashed II,PS3,action,Lucasarts,Lucasarts,6.3,1.51,0.8,0.0,0.5,0.21,2010-10-26,
/games/boxart/4178953ccc.jpg,Pac-Man World 2,PS2,action,Namco,Namco,7.3,1.52,1.26,0.0,0.05,0.21,2002-02-24,
/games/boxart/2082763ccc.jpg,NBA Live 98,PS,sports,Ea Sports,Ea Canada,7.3,1.51,1.41,0.0,0.06,0.04,1997-11-30,
/games/boxart/full_110395PALFrontccc.jpg,Call of Duty: Black Ops II,PC,shooter,Activision,Treyarch,7.3,1.5099999999999998,0.66,0.0,0.7,0.15,2012-11-13,2018-04-07
/games/boxart/full_869186AmericaFrontccc.jpg,Tomb Raider: Definitive Edition,PS4,action-adventure,Square Enix,Crystal Dynamics,7.3,1.5,0.47,0.06,0.74,0.23,2014-01-28,2018-06-13
/games/boxart/6945135ccc.jpg,Simpsons Wrestling,PS,fighting,Activision,Big Ape Productions,7.3,1.5,0.23,0.0,1.16,0.11,2001-04-12,
/games/boxart/full_4085281AmericaFrontccc.jpg,Monopoly,PS,misc,Hasbro Interactive,Gremlin Interactive,7.3,1.5,1.18,0.0,0.27,0.05,1997-10-31,
/games/boxart/full_5186235JapanFrontccc.jpg,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,platform,Hudson Soft,Hudson Soft,7.3,1.5,0.0,1.5,0.0,0.0,1986-03-05,
/games/boxart/601232ccc.jpg,Rock Band 2,PS3,misc,Mtv Games,Harmonix Music Systems,8.9,1.4899999999999998,1.13,0.0,0.2,0.16,2008-10-19,
/games/boxart/8977809ccc.jpg,Pac-Man World,PS,action,Namco,Namco,7.3,1.4900000000000002,1.21,0.1,0.14,0.04,1999-09-30,
/games/boxart/full_9083733AmericaFrontccc.jpg,Tokyo Xtreme Racer Zero,PS2,racing,Crave Entertainment,Genki,7.3,1.5,0.66,0.15,0.52,0.17,2001-05-28,
/games/boxart/2196543ccc.jpg,Madden NFL 2001,PS2,sports,Ea Sports,Ea Sports,7.3,1.51,1.19,0.05,0.07,0.2,2000-10-23,
/games/boxart/full_football-manager-2012_589PALFront.jpg,Football Manager 2012,PC,sports,Sega,Sega,8.5,1.5,0.02,0.0,1.16,0.32,2011-10-21,
/games/boxart/7140334ccc.jpg,WWF No Mercy,N64,fighting,Thq,Aki Corp.,9.1,1.51,1.2,0.02,0.27,0.02,2000-11-17,
/games/boxart/full_9185103AmericaFrontccc.jpg,SoulCalibur II,GC,fighting,Namco,Namco,9.2,1.5000000000000002,0.99,0.11,0.32,0.08,2003-08-27,
/games/boxart/2124343ccc.jpg,Red Faction II,PS2,shooter,Thq,Volition Inc.,8.6,1.5,0.49,0.0,0.78,0.23,2002-10-15,
/games/boxart/full_4170984AmericaFrontccc.png,Rayman Legends,PS4,platform,Ubisoft,Ubisoft Montpellier,7.3,1.5,0.22,0.0,1.05,0.23,2014-02-18,2018-03-20
/games/boxart/full_4460136AmericaFrontccc.jpg,NFL Blitz,PS,sports,Midway Games,Midway Games,9.1,1.5,1.41,0.0,0.05,0.04,1998-09-12,
/games/boxart/full_6977688AmericaFrontccc.jpg,Metal Gear Rising: Revengeance,PS3,action,Konami Digital Entertainment,Platinumgames,9.0,1.4999999999999998,0.47,0.44,0.41,0.18,2013-02-19,2018-01-12
/games/boxart/full_dead-rising-2_9AmericaFront.jpg,Dead Rising 2,X360,action,Capcom,Blue Castle Games,8.2,1.5,0.75,0.09,0.53,0.13,2010-09-28,
/games/boxart/full_mafia-ii_4AmericaFront.jpg,Mafia II,PS3,action,2K Games,Illusion Softworks,7.0,1.49,0.5,0.04,0.7,0.25,2010-08-24,
/games/boxart/full_1916775AmericaFrontccc.png,Mass Effect: Andromeda,PS4,role-playing,Electronic Arts,Bioware Corp.,7.3,1.5,0.58,0.0,0.67,0.25,2017-03-21,2018-07-03
/games/boxart/full_3518377AmericaFrontccc.jpg,Madden NFL 09,PS2,sports,Ea Sports,Ea Tiburon,7.3,1.49,1.22,0.0,0.0,0.27,2008-08-12,
/games/boxart/full_6917012AmericaFrontccc.jpeg,Madden NFL 15,PS3,sports,Ea Sports,Ea Tiburon,7.3,1.5000000000000002,1.11,0.0,0.11,0.28,2014-08-26,2018-01-04
/games/boxart/full_3542984AmericaFrontccc.jpg,Medal of Honor: Frontline,XB,shooter,Electronic Arts,Ea Los Angeles,7.3,1.49,1.0,0.0,0.43,0.06,2002-11-10,
/games/boxart/full_3589454PALFrontccc.jpg,Buzz! The BIG Quiz,PS2,misc,Sony Computer Entertainment,Relentless Software,7.3,1.4900000000000002,0.0,0.0,1.1,0.39,2006-03-17,
/games/boxart/full_121603AmericaFrontccc.jpeg,Assassin's Creed III: Liberation,PSV,adventure,Ubisoft,Ubisoft,7.3,1.4800000000000002,0.53,0.06,0.57,0.32,2012-10-30,2018-09-12
/games/boxart/full_lego-battles-ninjago_518AmericaFront.jpg,LEGO Battles: Ninjago,DS,strategy,Warner Bros. Interactive,Hellbent Games,5.0,1.48,1.03,0.0,0.33,0.12,2011-04-12,
/games/boxart/7296233ccc.jpg,Bratz: Forever Diamondz,DS,adventure,Thq,Barking Lizards,7.3,1.49,0.43,0.0,0.88,0.18,2006-09-18,
/games/boxart/full_1018256AmericaFrontccc.jpg,Drawn To Life: SpongeBob SquarePants Edition,DS,adventure,Thq,Altron,7.3,1.48,0.99,0.0,0.35,0.14,2008-09-15,
/games/boxart/full_5635772AmericaFrontccc.jpg,Major League Baseball 2K5,PS2,sports,2K Sports,Kush Games,7.3,1.47,0.72,0.0,0.56,0.19,2005-02-28,
/games/boxart/full_lego-star-wars-iii-the-clone-wars_502AmericaFront.jpg,LEGO Star Wars III: The Clone Wars,X360,action,Lucasarts,Traveller'S Tales,7.9,1.48,0.84,0.0,0.51,0.13,2011-03-22,
/games/boxart/8854666ccc.jpg,Fight Night 2004,PS2,fighting,Ea Sports,Ea Canada,7.3,1.48,1.08,0.0,0.2,0.2,2004-04-05,
/games/boxart/full_7753281AmericaFrontccc.jpg,Disney Sing It: Pop Hits,WII,misc,Disney Interactive Studios,Zoe Mode,6.8,1.4700000000000002,1.07,0.0,0.28,0.12,2009-10-06,
/games/boxart/1441101ccc.jpg,007: Quantum of Solace,X360,shooter,Activision,Treyarch,6.6,1.48,0.82,0.01,0.51,0.14,2008-11-04,
/games/boxart/1345535ccc.jpg,Tom Clancy's Splinter Cell: Pandora Tomorrow,XB,action,Ubisoft,Ubisoft Shanghai,9.2,1.48,0.82,0.0,0.59,0.07,2004-03-23,
/games/boxart/full_777818AmericaFrontccc.jpg,Sonic's Ultimate Genesis Collection,X360,misc,Sega,Backbone Entertainment,8.1,1.48,0.9,0.0,0.44,0.14,2009-02-10,
/games/boxart/full_6922534AmericaFrontccc.jpg,Tom Clancy's Ghost Recon: Future Soldier,X360,shooter,Ubisoft,Ubisoft Paris,7.3,1.4899999999999998,0.94,0.02,0.4,0.13,2012-05-22,
/games/boxart/full_1130191AmericaFrontccc.jpg,Dying Light,XONE,action,Warner Bros. Interactive Entertainment,Techland,7.3,1.4700000000000002,1.01,0.01,0.31,0.14,2016-02-06,2018-05-04
/games/boxart/full_1914073AmericaFrontccc.jpg,Fight Night Round 3,X360,fighting,Ea Sports,Ea Chicago,8.6,1.4700000000000002,1.33,0.01,0.03,0.1,2006-02-20,
/games/boxart/3490354ccc.jpg,Disney Princess,GBA,platform,Thq,Art,7.3,1.4700000000000002,1.04,0.0,0.37,0.06,2003-04-04,
/games/boxart/full_3850570AmericaFrontccc.png,Minecraft,WIIU,misc,Mojang,4J Studios,5.5,1.4600000000000002,0.5,0.38,0.49,0.09,2016-06-17,2018-08-05
/games/boxart/full_super-scribblenauts_4AmericaFront.jpg,Super Scribblenauts,DS,puzzle,Warner Bros. Interactive,5Th Cell,7.9,1.4700000000000002,1.06,0.0,0.3,0.11,2010-10-12,
/games/boxart/full_6450294AmericaFrontccc.jpg,Imagine: Master Chef,DS,simulation,Ubisoft,Mto,7.3,1.47,0.39,0.0,0.91,0.17,2007-10-23,
/games/boxart/728714ccc.jpg,Midway Arcade Treasures,PS2,misc,Midway Games,Digital Eclipse,7.3,1.47,0.72,0.0,0.56,0.19,2003-11-18,
/games/boxart/7417741ccc.jpg,WCW vs the World,PS,fighting,Thq,Aki Corp.,7.3,1.46,1.17,0.04,0.2,0.05,1998-02-28,
/games/boxart/1025413ccc.jpg,Wall-E,DS,platform,Thq,Heavy Iron Studios,7.3,1.45,0.46,0.0,0.82,0.17,2008-06-24,
/games/boxart/3801642ccc.jpg,The SpongeBob SquarePants Movie,GBA,action,Thq,Wayforward,7.3,1.46,1.02,0.0,0.38,0.06,2004-10-27,
/games/boxart/full_5467225AmericaFrontccc.jpg,Mortal Kombat 4,PS,fighting,Midway Games,Eurocom Entertainment Software,7.3,1.4600000000000002,0.81,0.0,0.55,0.1,1998-06-24,
/games/boxart/full_8904735AmericaFrontccc.jpg,Battlefield: Bad Company,X360,shooter,Electronic Arts,Ea Digital Illusions Ce,8.6,1.46,0.81,0.04,0.46,0.15,2008-06-23,
/games/boxart/full_2391793PALFrontccc.jpg,Mass Effect 3,PS3,role-playing,Electronic Arts,Bioware,8.9,1.46,0.65,0.03,0.58,0.2,2012-03-06,
/games/boxart/full_1129980AmericaFrontccc.jpeg,Triple Play 99,PS,sports,Ea Sports,Treyarch,7.3,1.4600000000000002,0.81,0.0,0.55,0.1,1998-02-28,2018-01-02
/games/boxart/full_the-sims-3_7AmericaFront.jpg,The Sims 3,WII,simulation,Electronic Arts,The Sims Studio,7.3,1.46,0.61,0.0,0.7,0.15,2010-11-15,
/games/boxart/full_2408125AmericaFrontccc.jpg,Forza Horizon 2,XONE,racing,Microsoft Studios,Playground Games,7.3,1.4700000000000002,0.56,0.01,0.79,0.11,2014-09-30,2018-03-24
/games/boxart/full_mass-effect-2_759AmericaFront.jpg,Mass Effect 2,PS3,role-playing,Electronic Arts,Bioware Edmonton,9.3,1.45,0.78,0.03,0.46,0.18,2011-01-18,
/games/boxart/full_homefront_444AmericaFront.jpg,Homefront,X360,shooter,Thq,Kaos Studios,6.7,1.4500000000000002,0.83,0.02,0.48,0.12,2011-03-15,
/games/boxart/full_4383288AmericaFrontccc.jpg,Super Monkey Ball,GC,puzzle,Sega,Amusement Vision,9.0,1.46,0.95,0.1,0.37,0.04,2001-11-17,
/games/boxart/9182544ccc.jpg,Donkey Kong,2600,platform,Coleco,Nintendo,7.3,1.4600000000000002,1.36,0.0,0.08,0.02,1982-01-01,
/games/boxart/full_966855AmericaFrontccc.jpg,Tony Hawk's American Wasteland (Weekly american sales),PS2,sports,Activision,Neversoft Entertainment,7.3,1.45,1.38,0.0,0.05,0.02,2005-10-18,
/games/boxart/7620922ccc.jpg,Red Dead Revolver,PS2,shooter,Rockstar Games,Rockstar San Diego,7.3,1.45,0.71,0.0,0.55,0.19,2004-05-03,
/games/boxart/full_2011970AmericaFrontccc.jpg,Doom (2016),XONE,shooter,Bethesda Softworks,Id Software,7.3,1.46,0.76,0.0,0.57,0.13,2016-05-13,
/games/boxart/full_5244344JapanFrontccc.jpg,Game de Hakken!! Tamagotchi 2,GB,simulation,Bandai,Tom Create,7.3,1.45,0.0,1.44,0.0,0.01,1997-10-17,
/games/boxart/5990330ccc.jpg,The House of the Dead 2 & 3 Return,WII,shooter,Sega,Sega,6.5,1.45,0.77,0.03,0.5,0.15,2008-03-11,
/games/boxart/full_8940693AmericaFrontccc.jpg,Sonic & SEGA All-Stars Racing,WII,racing,Sega,Sumo Digital,7.9,1.4499999999999997,0.61,0.0,0.69,0.15,2010-02-23,
/games/boxart/full_42836AmericaFrontccc.jpg,Tamagotchi,GB,simulation,Bandai,Tom Create,7.3,1.45,0.0,1.44,0.0,0.01,1997-06-26,
/games/boxart/full_2518506JapanFrontccc.jpg,Dragon Ball Z,SNES,fighting,Bandai,Tose,7.3,1.45,0.0,1.45,0.0,0.0,1999-01-01,
/games/boxart/9147705ccc.jpg,Sega Genesis Collection,PSP,misc,Sega,Sega,8.3,1.45,0.53,0.0,0.58,0.34,2006-11-16,
/games/boxart/8550804ccc.jpg,Namco Museum 64,N64,misc,Namco,Mass Media,7.3,1.45,1.24,0.03,0.17,0.01,1999-10-31,
/games/boxart/7944449ccc.jpg,Sonic Rivals,PSP,racing,Sega,Backbone Entertainment,7.0,1.44,0.73,0.0,0.43,0.28,2006-11-16,
/games/boxart/full_6479888AmericaFrontccc.jpg,Disney Princess: Magical Jewels,DS,adventure,Disney Interactive Studios,1St Playable Productions,7.3,1.44,1.12,0.0,0.2,0.12,2007-10-16,
/games/boxart/7103847ccc.jpg,My Word Coach,DS,misc,Ubisoft,Ubisoft Montreal,7.3,1.45,0.37,0.0,0.9,0.18,2007-11-06,
/games/boxart/full_star-wars-the-force-unleashed-ii_9AmericaFront.jpg,Star Wars: The Force Unleashed II,X360,action,Lucasarts,Lucasarts,6.3,1.44,0.95,0.0,0.37,0.12,2010-10-26,
/games/boxart/1774645ccc.jpg,Tiger Woods PGA Tour 2005,PS2,sports,Ea Sports,Ea Redwood Shores,7.3,1.4400000000000002,1.03,0.0,0.32,0.09,2004-09-20,
/games/boxart/8018037ccc.jpg,BioShock,PS3,shooter,2K Games,2K Boston / 2K Australia / 2K Marin,9.3,1.45,0.75,0.01,0.48,0.21,2008-10-21,
/games/boxart/full_601061AmericaFrontccc.jpg,Assassin's Creed Syndicate,XONE,action,Ubisoft,Ubisoft Quebec,7.3,1.44,0.71,0.0,0.61,0.12,2015-10-23,2018-01-14
/games/boxart/full_176177AmericaFrontccc.jpg,NCAA Football 2003,PS2,sports,Ea Sports,Ea Tiburon,7.3,1.43,1.16,0.0,0.08,0.19,2002-07-20,
/games/boxart/full_43748AmericaFrontccc.jpg,SingStar Pop,PS2,misc,Sony Computer Entertainment,Scee London Studio,7.3,1.4400000000000002,0.04,0.0,1.08,0.32,2007-04-03,
/games/boxart/full_kinect-joy-ride_230AmericaFront.jpg,Kinect Joy Ride,X360,racing,Microsoft Game Studios,Big Park,5.6,1.4300000000000002,0.92,0.0,0.39,0.12,2010-11-04,
/games/boxart/full_5007495AmericaFrontccc.jpg,South Park: The Fractured But Whole,PS4,role-playing,Ubisoft,Ubisoft San Francisco,7.3,1.43,0.62,0.0,0.57,0.24,2017-10-17,2018-04-06
/games/boxart/full_3572522AmericaFrontccc.jpg,Triple Play 2000,PS,sports,Ea Sports,Treyarch,7.3,1.4200000000000002,0.79,0.0,0.54,0.09,1999-02-28,
/games/boxart/full_92244AmericaFrontccc.jpg,Hasbro Family Game Night,WII,misc,Electronic Arts,Ea Bright Light,7.3,1.4300000000000002,0.96,0.0,0.34,0.13,2008-11-11,
/games/boxart/full_dead-space-2_998AmericaFront.jpg,Dead Space 2,PS3,shooter,Electronic Arts,Visceral Games,9.0,1.43,0.73,0.0,0.49,0.21,2011-01-25,
/games/boxart/5452545ccc.jpg,WWE SmackDown vs Raw 2008,X360,fighting,Thq,Yuke'S Media Creations,7.3,1.4300000000000002,0.92,0.0,0.38,0.13,2007-11-13,
/games/boxart/1647813ccc.jpg,Classic NES Series: Super Mario Bros.,GBA,platform,Nintendo,Nintendo,7.3,1.42,0.0,1.39,0.0,0.03,2004-06-02,
/games/boxart/full_5179035AmericaFrontccc.jpg,Frogger 2: Swampy's Revenge,PS,action,Hasbro Interactive,Blitz Games,7.3,1.4300000000000002,0.8,0.0,0.54,0.09,2000-10-10,
/games/boxart/7299647ccc.jpg,Smarty Pants,WII,misc,Electronic Arts,Ea Los Angeles,6.5,1.43,0.52,0.0,0.75,0.16,2007-11-13,
/games/boxart/full_9728369AmericaFrontccc.jpg,Injustice: Gods Among Us,X360,fighting,Warner Bros. Interactive Entertainment,Netherrealm Studios,7.3,1.42,0.97,0.0,0.31,0.14,2013-04-16,2018-04-22
/games/boxart/full_6032874AmericaFrontccc.jpg,Tiger Woods PGA Tour 09 All-Play,WII,sports,Ea Sports,Ea Tiburon,7.3,1.42,0.8,0.0,0.48,0.14,2008-08-26,
/games/boxart/full_1840498AmericaFrontccc.jpg,LEGO Batman 2: DC Super Heroes,WII,action-adventure,Warner Bros. Interactive Entertainment,Traveller'S Tales,7.3,1.42,0.9,0.0,0.4,0.12,2012-06-26,2018-03-15
/games/boxart/full_1295732AmericaFrontccc.jpg,NBA Live 06 (Weekly american sales),PS2,sports,Ea Sports,Ea Canada,7.3,1.4200000000000002,1.35,0.0,0.05,0.02,2005-09-26,
/games/boxart/full_3106619AmericaFrontccc.jpg,UFC Undisputed 2010,PS3,fighting,Thq,Yuke'S Future Media Creators,8.4,1.4100000000000001,0.8,0.02,0.4,0.19,2010-05-25,
/games/boxart/full_3563703AmericaFrontccc.jpg,Medal of Honor: Warfighter,PS3,shooter,Electronic Arts,Danger Close Games,7.3,1.42,0.49,0.06,0.64,0.23,2012-10-23,2018-01-13
/games/boxart/full_388041AmericaFrontccc.jpg,Middle-Earth: Shadow of Mordor,XONE,action,Warner Bros. Interactive Entertainment,Monolith Productions,7.3,1.42,0.77,0.01,0.52,0.12,2014-09-30,2018-05-04
/games/boxart/full_3303090AmericaFrontccc.jpg,R.B.I. Baseball 2,NES,sports,Tengen,Namco,7.3,1.42,0.12,1.3,0.0,0.0,1990-01-01,
/games/boxart/6243817ccc.jpg,NFL Street,PS2,sports,Ea Sports Big,Ea Tiburon,7.3,1.42,1.15,0.0,0.08,0.19,2004-01-13,
/games/boxart/full_6967302AmericaFrontccc.jpg,Rayman Raving Rabbids,WII,misc,Ubisoft,Ubisoft Montpellier,7.5,1.4200000000000002,1.22,0.02,0.07,0.11,2006-11-14,
/games/boxart/337682ccc.jpg,Cabela's Big Game Hunter,PS2,sports,Activision,Sand Grain Studios,7.3,1.42,0.7,0.0,0.54,0.18,2002-11-26,
/games/boxart/442847ccc.jpg,LEGO Star Wars II: The Original Trilogy,PSP,action,Lucasarts,Traveller'S Tales,8.4,1.41,0.58,0.0,0.51,0.32,2006-09-12,
/games/boxart/full_5869279AmericaFrontccc.jpg,LEGO Indiana Jones 2: The Adventure Continues,WII,adventure,Lucasarts,Traveller'S Tales,7.5,1.4100000000000001,0.9,0.0,0.38,0.13,2009-11-17,
/games/boxart/full_1021105AmericaFrontccc.jpg,LEGO Star Wars: The Video Game,GC,action,Eidos Interactive,Traveller'S Tales,7.9,1.4100000000000001,1.09,0.0,0.28,0.04,2005-10-25,
/games/boxart/full_4033640AmericaFrontccc.jpg,Hello Kitty Party,DS,misc,Majesco,Barnstorm Games,7.3,1.42,0.78,0.0,0.51,0.13,2009-11-23,
/games/boxart/full_530321AmericaFrontccc.jpg,NASCAR 2005: Chase for the Cup,PS2,racing,Ea Sports,Ea Tiburon,7.3,1.41,0.69,0.0,0.54,0.18,2004-08-31,
/games/boxart/3018787ccc.jpg,Twisted Metal: Black,PS2,racing,Sony Computer Entertainment,Incognito Inc.,8.9,1.41,1.19,0.0,0.17,0.05,2001-06-18,
/games/boxart/4081081ccc.jpg,The Lion King,GEN,action,Virgin Interactive,Westwood Studios,7.3,1.42,0.97,0.03,0.37,0.05,1994-12-08,
/games/boxart/full_4134357AmericaFrontccc.jpg,Knockout Kings 2000,PS,fighting,Ea Sports,Ea Sports,7.3,1.4100000000000001,1.02,0.0,0.34,0.05,1999-10-31,
/games/boxart/9301166ccc.jpg,2Xtreme,PS,sports,Sony Computer Entertainment,Scea,8.3,1.4,1.15,0.0,0.2,0.05,1996-10-31,
/games/boxart/903634ccc.jpg,Need for Speed: Undercover,PS2,racing,Electronic Arts,Ea Vancouver,7.3,1.42,0.38,0.03,0.08,0.93,2008-11-17,
/games/boxart/1545824ccc.jpg,Sonic Advance 3,GBA,platform,Thq,Dimps Corporation / Sonic Team,7.3,1.4000000000000001,0.74,0.08,0.52,0.06,2004-06-07,
/games/boxart/2125308ccc.jpg,Spider-Man: The Movie,XB,action,Activision,Treyarch,7.7,1.4000000000000001,1.07,0.0,0.28,0.05,2002-04-15,
/games/boxart/6299439ccc.jpg,Colin McRae Rally 3,PS2,racing,Codemasters,Codemasters,7.3,1.4000000000000001,0.03,0.02,1.05,0.3,2003-04-22,
/games/boxart/full_anno-2070_524PALFront.jpg,Anno 2070,PC,strategy,Ubisoft,Blue Byte Studio,8.7,1.4,0.0,0.0,1.14,0.26,2011-11-17,
/games/boxart/full_fight-night-round-4_9AmericaFront.jpg,Fight Night Round 4,X360,fighting,Ea Sports,Ea Canada,8.7,1.4100000000000001,0.95,0.0,0.33,0.13,2009-06-23,
/games/boxart/full_809683AmericaFrontccc.jpg,Dead Space,X360,shooter,Electronic Arts,Ea Redwood Shores,8.9,1.4100000000000001,0.89,0.0,0.39,0.13,2008-10-13,
/games/boxart/full_2785243AmericaFrontccc.jpg,Hannah Montana: Spotlight World Tour,WII,action,Disney Interactive Studios,Avalanche Software,7.3,1.38,0.87,0.0,0.38,0.13,2007-11-06,
/games/boxart/full_4256270AmericaFrontccc.jpg,Assassin's Creed Odyssey,XONE,action-adventure,Ubisoft,Ubisoft Quebec,7.3,1.3900000000000001,0.91,0.0,0.35,0.13,2018-10-05,2018-11-17
/games/boxart/full_6969844AmericaFrontccc.jpg,Battlefield 4,PC,shooter,Electronic Arts,Ea Dice,7.3,1.3900000000000001,0.44,0.0,0.85,0.1,2013-10-29,2018-01-05
